radio,mcc,net,area,cell,unit,lon,lat,range,samples,changeable,created,updated,averageSignal
GSM,268,1,13,49097,-1,-8.7272,41.3755,1099,6,1,1729186536,1741286041,0
GSM,268,6,8100,4334,-1,-8.5405,37.1448,1000,3,1,1729153438,1733339608,0
GSM,268,6,8100,1396,-1,-8.5422,37.1475,1000,4,1,1729153466,1732047140,0
GSM,268,6,8100,1397,-1,-8.5467,37.1482,1000,2,1,1729153597,1732047140,0
GSM,268,1,14,49029,-1,-8.6413,41.064,1000,3,1,1729229013,1738838223,0
GSM,268,6,8810,23381,-1,-7.9539,41.4688,1000,18,1,1729231432,1729232522,0
GSM,268,1,29,46297,-1,-8.1069,41.3319,2970,45,1,1729233193,1741807201,0
GSM,268,1,27,44100,-1,-8.14,41.3604,1376,45,1,1729233539,1737652922,0
GSM,268,1,27,44099,-1,-8.1438,41.3652,568,50,1,1729233734,1737652861,0
GSM,268,1,29,62285,-1,-8.1699,41.3573,2171,23,1,1729233762,1737705063,0
GSM,268,1,27,54592,-1,-8.1574,41.3749,1166,32,1,1729233877,1729510681,0
GSM,268,1,27,54591,-1,-8.1636,41.3843,699,29,1,1729233940,1729510622,0
GSM,268,1,27,44018,-1,-8.164,41.3901,1123,48,1,1729234085,1729510561,0
GSM,268,1,27,44019,-1,-8.1612,41.3999,878,48,1,1729234192,1729510441,0
GSM,268,6,8850,25523,-1,-8.1685,41.4143,1228,40,1,1729234451,1737357121,0
GSM,268,6,8850,3344,-1,-8.1675,41.4292,1175,47,1,1729234527,1732002842,0
GSM,268,6,8850,23036,-1,-8.1666,41.4415,1615,32,1,1729234596,1737617881,0
GSM,268,6,8850,7033,-1,-8.1671,41.4402,1150,29,1,1729234772,1738136402,0
GSM,268,6,8850,3345,-1,-8.165,41.4427,1686,47,1,1729234827,1738136401,0
GSM,268,6,8850,23761,-1,-8.17,41.4365,12237,27,1,1729234986,1737569163,0
GSM,268,6,8850,23762,-1,-8.1504,41.4597,1063,33,1,1729235053,1729235402,0
GSM,268,6,8850,3778,-1,-8.2048,41.4129,977,49,1,1729235447,1737646442,0
GSM,268,6,8850,23035,-1,-8.1684,41.4512,705,44,1,1729235634,1729265102,0
GSM,268,3,17000,49503,-1,-7.7324,41.2882,1000,6,1,1729261074,1729261142,0
GSM,268,3,18500,56883,-1,-7.5971,41.2632,2150,25,1,1729262327,1730800802,0
GSM,268,3,18500,49173,-1,-7.5945,41.2118,639,47,1,1729262339,1730832483,0
GSM,268,3,8850,25921,-1,-7.5856,41.2648,1000,4,1,1729262706,1729262761,0
GSM,268,6,8850,25875,-1,-7.6,41.2627,1043,28,1,1729263830,1730833021,0
GSM,268,6,8810,23838,-1,-7.7005,41.3243,1147,50,1,1729263896,1729268942,0
GSM,268,6,8810,7358,-1,-7.7307,41.3242,1710,50,1,1729263910,1729269541,0
GSM,268,6,8810,23840,-1,-7.7287,41.3199,1000,14,1,1729263917,1729269363,0
GSM,268,6,8810,4675,-1,-7.7232,41.3437,1000,15,1,1729263946,1729269661,0
GSM,268,6,8810,4673,-1,-7.7234,41.3489,1000,11,1,1729263952,1729269663,0
GSM,268,6,17000,49423,-1,-7.7234,41.35,1000,2,1,1729263984,1729270142,0
GSM,268,3,17000,22431,-1,-7.732,41.3201,1000,12,1,1729264335,1729270622,0
GSM,268,3,17000,49462,-1,-7.7475,41.3076,3815,41,1,1729264395,1734064987,0
GSM,268,3,17000,57082,-1,-7.7983,41.2776,1577,21,1,1729264754,1732262942,0
GSM,268,3,17000,19381,-1,-7.8823,41.2823,1000,18,1,1729265250,1729271581,0
GSM,268,3,17000,20581,-1,-7.9016,41.2778,1421,50,1,1729265277,1729839902,0
GSM,268,3,17000,20582,-1,-7.9341,41.2738,1775,50,1,1729265445,1729272002,0
GSM,268,6,8850,8086,-1,-8.1608,41.4023,1000,10,1,1729268501,1729276381,0
GSM,268,6,8850,25524,-1,-8.1621,41.3972,1000,23,1,1729268547,1729276443,0
GSM,268,6,8850,8070,-1,-8.1625,41.382,895,50,1,1729268619,1729276802,0
GSM,268,6,8850,23000,-1,-8.1571,41.3628,1257,15,1,1729270155,1729276805,0
GSM,268,6,8850,7364,-1,-8.1661,41.3474,2648,11,1,1729270170,1737569881,0
GSM,268,6,8850,23307,-1,-8.1546,41.3683,1000,11,1,1729270171,1729276803,0
GSM,268,6,8850,7072,-1,-8.1599,41.353,1445,23,1,1729270175,1737570003,0
GSM,268,6,8850,23627,-1,-8.1531,41.3331,500,30,1,1729271115,1732537802,0
GSM,268,6,8850,2613,-1,-8.1456,41.3225,1000,6,1,1729271433,1732538222,0
GSM,268,6,8700,26810,-1,-8.5173,40.6569,1000,3,1,1729273283,1740156782,0
GSM,268,6,8100,8430,-1,-8.5575,37.153,1000,2,1,1729265662,1735326729,0
GSM,268,6,8850,2448,-1,-8.0843,41.384,557,50,1,1729333241,1738333982,0
GSM,268,1,701,22789,-1,-8.772,41.6123,1000,1,1,1729376230,1729376230,0
GSM,268,1,20,62326,-1,-8.3403,41.1981,1517,39,1,1729491535,1738343402,0
GSM,268,1,20,47833,-1,-8.2729,41.2161,1135,28,1,1729491554,1738343641,0
GSM,268,1,20,47835,-1,-8.2912,41.2185,1569,34,1,1729491618,1731596883,0
GSM,268,1,20,44846,-1,-8.2944,41.21,1358,43,1,1729491638,1731597001,0
GSM,268,1,20,64338,-1,-8.3041,41.2033,1000,23,1,1729491702,1738343521,0
GSM,268,1,20,42739,-1,-8.2846,41.2122,2889,23,1,1729491758,1738343641,0
GSM,268,1,20,47567,-1,-8.3236,41.2247,1083,49,1,1729492001,1729493282,0
GSM,268,1,20,47562,-1,-8.3236,41.2344,695,46,1,1729492162,1729493162,0
GSM,268,1,29,48220,-1,-8.3064,41.2508,1544,46,1,1729492473,1731596701,0
GSM,268,1,20,64118,-1,-8.3236,41.2034,1000,24,1,1729493438,1731597003,0
GSM,268,1,20,42774,-1,-8.3267,41.2046,1000,13,1,1729495919,1729936203,0
GSM,268,1,20,47837,-1,-8.2889,41.215,1253,37,1,1729496189,1738343581,0
GSM,268,1,20,48657,-1,-8.2177,41.2316,1002,31,1,1729496516,1731594421,0
GSM,268,1,20,48659,-1,-8.209,41.2324,1000,7,1,1729496545,1729936743,0
GSM,268,1,20,44106,-1,-8.1691,41.2245,1058,38,1,1729496677,1738344002,0
GSM,268,1,20,45290,-1,-8.1403,41.2247,1000,1,1,1729496869,1729496869,0
GSM,268,3,8500,50493,-1,-7.9495,38.6305,2447,11,1,1729506908,1734530042,0
GSM,268,3,8500,44013,-1,-8.2953,38.6354,1000,2,1,1729507970,1729507982,0
GSM,268,3,8500,20343,-1,-8.418,38.648,1000,1,1,1729508289,1729508289,0
GSM,268,3,8500,50742,-1,-8.4672,38.6412,1000,5,1,1729508392,1729508461,0
GSM,268,3,8500,43972,-1,-8.4693,38.641,1000,2,1,1729508416,1729508461,0
GSM,268,3,8500,43901,-1,-8.594,38.6182,2871,19,1,1729508688,1737667681,0
GSM,268,3,8500,43902,-1,-8.6261,38.6112,1000,5,1,1729508816,1729508881,0
GSM,268,1,29,48010,-1,-8.1545,41.3653,1000,1,1,1729510744,1729510744,0
GSM,268,1,29,56051,-1,-8.1539,41.3644,1000,1,1,1729510744,1729510744,0
GSM,268,3,3010,44542,-1,-8.9593,38.6235,1000,4,1,1729521937,1729521962,0
GSM,268,3,3010,49941,-1,-8.9325,38.598,2750,25,1,1729522215,1729579082,0
GSM,268,3,3010,6001,-1,-8.9209,38.5905,1000,22,1,1729522302,1729577882,0
GSM,268,3,3010,991,-1,-8.9063,38.5765,1000,7,1,1729522541,1729522621,0
GSM,268,3,3510,41841,-1,-8.8864,38.5565,1000,8,1,1729522927,1729577342,0
GSM,268,3,3510,41842,-1,-8.8842,38.5459,1000,19,1,1729522976,1729577281,0
GSM,268,3,3510,24093,-1,-8.8764,38.5412,1000,5,1,1729523169,1729523221,0
GSM,268,3,3510,5702,-1,-8.8771,38.5358,1000,10,1,1729523267,1729523342,0
GSM,268,1,708,19900,-1,-8.5163,39.4693,1000,1,1,1729532983,1729532983,0
GSM,268,1,709,21161,-1,-8.6837,39.6771,1000,1,1,1729534482,1729534482,0
GSM,268,1,43,42201,-1,-8.7302,39.736,1000,1,1,1729534782,1729534782,0
GSM,268,1,43,41427,-1,-8.7291,39.7976,1000,2,1,1729535083,1733101321,0
GSM,268,1,43,40608,-1,-8.7082,39.8591,1000,2,1,1729535383,1733101621,0
GSM,268,1,43,40423,-1,-8.6374,39.9749,1000,2,1,1729535982,1733102221,0
GSM,268,1,43,48402,-1,-8.5865,40.0305,1000,1,1,1729536283,1729536283,0
GSM,268,1,21,49043,-1,-8.5245,41.311,1241,12,1,1729553624,1742144282,0
GSM,268,6,8830,5122,-1,-8.4933,41.3226,1000,1,1,1729574913,1729574913,0
GSM,268,3,3510,23993,-1,-8.8794,38.5226,1000,1,1,1729576745,1729576745,0
GSM,268,3,3510,27691,-1,-8.8878,38.5647,1000,4,1,1729577330,1729577402,0
GSM,268,1,16500,17891,-1,-8.1227,41.2811,1000,7,1,1729581517,1729581542,0
GSM,268,3,16500,12703,-1,-8.237,41.35,2067,31,1,1729583548,1738082162,0
GSM,268,3,14000,13852,-1,-8.4482,41.5374,820,25,1,1729584844,1740046021,0
GSM,268,3,14000,13851,-1,-8.4427,41.5394,1171,34,1,1729585177,1740064143,0
GSM,268,3,12000,13512,-1,-8.2963,41.3605,1010,50,1,1729586036,1732879682,0
GSM,268,3,12000,13513,-1,-8.3079,41.3678,500,50,1,1729586158,1729615802,0
GSM,268,6,8810,10047,-1,-7.8448,41.5839,1000,12,1,1729588345,1729757762,0
GSM,268,3,3010,49942,-1,-8.9326,38.5849,1000,6,1,1729588349,1729588441,0
GSM,268,6,8810,10046,-1,-7.844,41.5837,1000,2,1,1729588462,1729588501,0
GSM,268,6,8810,5034,-1,-7.8441,41.5837,1000,3,1,1729588801,1729595221,0
GSM,268,3,8500,46511,-1,-8.4892,38.3674,1000,1,1,1729590124,1729590124,0
GSM,268,3,8500,51383,-1,-8.5207,38.2302,1000,3,1,1729590581,1729590602,0
GSM,268,3,4510,24132,-1,-8.2418,37.9069,1000,3,1,1729591953,1729591982,0
GSM,268,3,5010,15332,-1,-8.2426,37.2194,1000,2,1,1729594407,1729594443,0
GSM,268,3,5010,54333,-1,-8.0732,37.1237,1404,18,1,1729595073,1731420241,0
GSM,268,3,4010,8831,-1,-7.9885,37.0961,1961,6,1,1729595368,1731419642,0
GSM,268,3,4010,3533,-1,-7.8036,37.104,1099,10,1,1729595957,1731415742,0
GSM,268,3,12000,13702,-1,-8.3666,41.3614,1000,18,1,1729595996,1729598341,0
GSM,268,6,19500,13383,-1,-7.8441,41.5838,1000,1,1,1729606518,1729606518,0
GSM,268,1,29,48008,-1,-8.189,41.3489,988,28,1,1729606539,1737705122,0
GSM,268,1,29,43653,-1,-8.2032,41.3441,1000,9,1,1729606633,1732389238,0
GSM,268,1,29,43685,-1,-8.2195,41.3296,1871,50,1,1729606675,1739466721,0
GSM,268,1,701,3279,-1,-8.2614,41.363,1000,7,1,1729606944,1729606983,0
GSM,268,1,26,43996,-1,-8.2798,41.4072,1624,46,1,1729607232,1739466062,0
GSM,268,1,26,64803,-1,-8.3544,41.4164,1088,24,1,1729607530,1729610768,0
GSM,268,1,26,41105,-1,-8.4033,41.4079,1000,1,1,1729607666,1729607666,0
GSM,268,1,11,44923,-1,-8.6446,41.1604,1000,7,1,1729607742,1730631001,0
GSM,268,1,26,3193,-1,-8.4663,41.4148,745,33,1,1729608029,1729610161,0
GSM,268,1,15,43516,-1,-8.6305,41.1537,1000,15,1,1729608152,1729608241,0
GSM,268,1,26,41462,-1,-8.4565,41.4077,1000,16,1,1729610105,1729610282,0
GSM,268,1,26,48584,-1,-8.4532,41.4019,1000,2,1,1729610335,1729610342,0
GSM,268,1,26,45146,-1,-8.302,41.4127,1000,3,1,1729611001,1729611061,0
GSM,268,1,29,41097,-1,-8.2632,41.3482,1000,18,1,1729611507,1739466362,0
GSM,268,1,29,43715,-1,-8.2245,41.3376,1000,23,1,1729611729,1739466542,0
GSM,268,1,29,62286,-1,-8.2128,41.3552,4503,38,1,1729612020,1737705379,0
LTE,268,6,48210,259609,-1,-9.1526,38.7252,1000,5,1,1729167664,1729636382,0
LTE,268,1,2,132680234,-1,-9.2014,38.7222,559,28,1,1729167994,1758631324,0
LTE,268,1,2,132680255,-1,-9.2169,38.7221,1000,13,1,1729168144,1754490902,0
LTE,268,6,48250,1054485,-1,-9.2672,38.7152,1000,4,1,1729169094,1729636384,0
LTE,268,1,8,131684393,-1,-9.3117,38.7099,1000,6,1,1729169354,1729636384,0
LTE,268,6,48250,1914389,-1,-9.315,38.7086,1000,6,1,1729169364,1729636384,0
LTE,268,1,8,132347433,-1,-9.3363,38.709,782,30,1,1729169454,1768078443,0
LTE,268,6,48250,650775,-1,-9.3366,38.708,1000,4,1,1729169474,1729636385,0
LTE,268,6,48250,1036822,-1,-9.3375,38.7124,1848,9,1,1729169484,1758753264,0
LTE,268,6,48250,1035029,-1,-9.348,38.7094,1000,21,1,1729169494,1729636385,0
LTE,268,6,48250,1035031,-1,-9.3573,38.7148,1000,11,1,1729169534,1729636385,0
LTE,268,6,48250,649749,-1,-9.3622,38.7179,1000,6,1,1729169554,1729636385,0
LTE,268,6,48250,649751,-1,-9.3705,38.7183,1000,16,1,1729169564,1729636385,0
LTE,268,6,48250,2136854,-1,-9.3794,38.718,1000,6,1,1729169594,1729636385,0
LTE,268,6,48250,1171477,-1,-9.3916,38.7197,1000,17,1,1729169604,1729636385,0
LTE,268,6,48250,1171478,-1,-9.3896,38.7177,1000,11,1,1729169614,1729636385,0
LTE,268,6,48250,1171500,-1,-9.3964,38.7215,1000,17,1,1729169654,1729636388,0
LTE,268,1,8,130563115,-1,-9.3969,38.7218,1000,14,1,1729169654,1743270242,0
LTE,268,1,8,132252714,-1,-9.4036,38.7258,1000,24,1,1729169664,1729636388,0
LTE,268,6,48250,611625,-1,-9.4043,38.7266,1000,11,1,1729169664,1729636386,0
LTE,268,6,48250,611627,-1,-9.4114,38.7261,1000,10,1,1729169684,1729636386,0
LTE,268,1,8,132252715,-1,-9.4138,38.7259,965,46,1,1729169694,1768078442,0
LTE,268,6,48250,1746475,-1,-9.4157,38.7259,1000,5,1,1729169704,1729636386,0
LTE,268,6,48250,1038093,-1,-9.4174,38.7266,1000,9,1,1729169714,1729636388,0
LTE,268,6,48250,1038103,-1,-9.4168,38.7271,1000,3,1,1729169724,1729636386,0
LTE,268,1,8,130568233,-1,-9.4176,38.7175,1000,14,1,1729169734,1754232785,0
LTE,268,6,48250,391691,-1,-9.4153,38.7254,1000,11,1,1729169734,1729636388,0
LTE,268,6,48250,391721,-1,-9.4176,38.7179,1000,16,1,1729169744,1729636386,0
LTE,268,6,48250,475159,-1,-9.417,38.7211,1000,13,1,1729169764,1729636386,0
LTE,268,1,8,130565674,-1,-9.4199,38.716,622,30,1,1729169804,1754232785,0
LTE,268,6,48250,391722,-1,-9.4178,38.7122,1000,8,1,1729169874,1729636386,0
LTE,268,1,8,130568235,-1,-9.4191,38.7096,500,36,1,1729169884,1754232785,0
LTE,268,6,48250,391692,-1,-9.418,38.7097,1000,3,1,1729169904,1729636386,0
LTE,268,6,48250,386591,-1,-9.4181,38.7067,1000,8,1,1729169914,1729636386,0
LTE,268,1,8,131108393,-1,-9.4181,38.7052,1000,6,1,1729169944,1754232785,0
LTE,268,6,48250,1747242,-1,-9.4178,38.7031,1000,8,1,1729169964,1729636386,0
LTE,268,1,8,131108395,-1,-9.4178,38.7024,1000,2,1,1729169994,1729636386,0
LTE,268,1,8,131108405,-1,-9.4181,38.7014,1000,5,1,1729170034,1729636386,0
LTE,268,6,48250,296489,-1,-9.4193,38.7008,1000,7,1,1729170054,1729636386,0
LTE,268,6,48250,298793,-1,-9.4191,38.7011,1000,3,1,1729170074,1729636386,0
LTE,268,1,8,4494347,-1,-9.42,38.7005,1000,7,1,1729170084,1729636386,0
LTE,268,6,48250,296490,-1,-9.421,38.6994,1000,4,1,1729170134,1729636386,0
LTE,268,6,48250,296491,-1,-9.4225,38.6995,1000,4,1,1729170194,1729636386,0
LTE,268,6,48250,298794,-1,-9.422,38.698,1000,8,1,1729170244,1729636387,0
LTE,268,1,8,132419123,-1,-9.4234,38.6978,1000,8,1,1729170254,1729636387,0
LTE,268,1,8,131302963,-1,-9.422,38.6978,1000,6,1,1729170264,1729636387,0
LTE,268,1,8,132419125,-1,-9.426,38.6957,1000,7,1,1729170414,1729636387,0
LTE,268,6,48250,298764,-1,-9.4216,38.6985,1000,4,1,1729170544,1729636387,0
LTE,268,1,8,131302924,-1,-9.4213,38.6977,1000,1,1,1729170604,1729170604,0
UMTS,268,1,8,22781164,96,-9.4213,38.6977,1000,1,1,1729170594,1729170594,0
LTE,268,1,8,131302953,-1,-9.4215,38.6978,1000,2,1,1729170634,1729636387,0
LTE,268,1,8,131302923,-1,-9.4213,38.6977,1000,1,1,1729170654,1729170654,0
LTE,268,6,48250,598027,-1,-9.4213,38.6977,1000,1,1,1729171924,1729171924,0
LTE,268,1,8,4494342,-1,-9.4217,38.6986,1000,5,1,1729172334,1729636387,0
LTE,268,6,48250,296460,-1,-9.4217,38.6987,1000,2,1,1729172764,1729636387,0
LTE,268,6,48250,296461,-1,-9.4217,38.6988,1000,1,1,1729174425,1729174425,0
LTE,268,1,8,4494339,-1,-9.4217,38.6988,1000,3,1,1729174735,1729636387,0
LTE,268,6,48250,296480,-1,-9.4217,38.6988,1000,2,1,1729177895,1729636387,0
LTE,268,6,48250,298784,-1,-9.4227,38.6979,1000,14,1,1729177915,1729636387,0
LTE,268,1,8,132419124,-1,-9.422,38.6979,1000,2,1,1729178075,1729636387,0
LTE,268,6,48250,298775,-1,-9.4246,38.6968,1000,2,1,1729178375,1729636387,0
LTE,268,6,48250,295711,-1,-9.4244,38.6949,1000,12,1,1729178385,1729636387,0
LTE,268,1,8,131302965,-1,-9.4232,38.6952,1000,6,1,1729178415,1729636387,0
LTE,268,1,8,132419129,-1,-9.4261,38.6943,1000,6,1,1729178455,1729636387,0
LTE,268,1,8,131794485,-1,-9.4275,38.6943,1000,5,1,1729178465,1729636387,0
LTE,268,6,48250,295712,-1,-9.428,38.6941,1000,5,1,1729178475,1729636387,0
LTE,268,6,48250,293153,-1,-9.4297,38.6943,1000,2,1,1729178495,1729636387,0
LTE,268,6,48250,297248,-1,-9.4306,38.696,1000,8,1,1729178505,1729636387,0
LTE,268,6,48250,297249,-1,-9.4323,38.6991,1000,9,1,1729178545,1729636387,0
LTE,268,1,8,5068034,-1,-9.4331,38.7003,1000,3,1,1729178565,1729636387,0
LTE,268,6,48250,650519,-1,-9.4341,38.7042,1000,13,1,1729178575,1729636387,0
LTE,268,1,8,5068037,-1,-9.4339,38.7014,1000,3,1,1729178575,1729636387,0
LTE,268,6,48250,384523,-1,-9.4345,38.7025,1000,3,1,1729178585,1729636387,0
LTE,268,1,8,5068043,-1,-9.4344,38.7039,1000,10,1,1729178585,1729636387,0
LTE,268,1,8,131912245,-1,-9.4337,38.7064,1000,4,1,1729178625,1729636388,0
LTE,268,6,48250,650517,-1,-9.4354,38.7095,1000,16,1,1729178635,1729636388,0
LTE,268,1,8,131912243,-1,-9.436,38.7103,1000,18,1,1729178645,1729636388,0
LTE,268,6,48250,1166101,-1,-9.4388,38.7144,1000,8,1,1729178705,1729636388,0
LTE,268,1,8,131034164,-1,-9.4391,38.715,1000,5,1,1729178715,1729636388,0
LTE,268,6,48250,1051158,-1,-9.4407,38.7175,1000,6,1,1729178735,1729636388,0
LTE,268,1,8,131034165,-1,-9.4408,38.718,1000,12,1,1729178735,1729636388,0
LTE,268,6,48250,1166103,-1,-9.4399,38.7165,1000,2,1,1729178745,1729636388,0
LTE,268,6,48250,1051159,-1,-9.44,38.7214,1000,17,1,1729178775,1729636388,0
LTE,268,1,8,131620404,-1,-9.4415,38.7211,1000,5,1,1729178795,1729636388,0
LTE,268,1,8,131034163,-1,-9.4368,38.723,1000,14,1,1729178815,1729636388,0
LTE,268,6,48250,1051157,-1,-9.4347,38.7236,1000,6,1,1729178835,1729636388,0
LTE,268,6,48250,1051147,-1,-9.4261,38.7259,1000,21,1,1729178845,1729636388,0
LTE,268,1,8,132252725,-1,-9.4315,38.7245,1000,6,1,1729178845,1729636388,0
LTE,268,6,48250,611597,-1,-9.41,38.7262,1000,6,1,1729178905,1729636388,0
LTE,268,6,48250,611617,-1,-9.4059,38.7269,1000,6,1,1729178915,1729636388,0
LTE,268,1,8,131169835,-1,-9.4115,38.7288,1000,13,1,1729178915,1754232785,0
LTE,268,6,48250,611615,-1,-9.4004,38.7249,1000,11,1,1729178925,1729636388,0
LTE,268,6,48250,1171497,-1,-9.3897,38.7175,1000,6,1,1729178965,1729636388,0
LTE,268,6,48250,1171498,-1,-9.3835,38.7176,1000,11,1,1729178975,1729636389,0
LTE,268,6,48250,1739307,-1,-9.375,38.718,1000,11,1,1729178995,1729636389,0
LTE,268,6,48250,1739305,-1,-9.3664,38.7185,1000,11,1,1729179015,1729636389,0
LTE,268,1,8,130624555,-1,-9.3685,38.7185,1000,6,1,1729179015,1729636389,0
LTE,268,6,48250,1734441,-1,-9.3595,38.7164,1000,10,1,1729179035,1729636389,0
LTE,268,6,48250,1035051,-1,-9.3535,38.7119,1000,11,1,1729179055,1729636389,0
LTE,268,6,48250,1035049,-1,-9.3446,38.7083,1000,16,1,1729179075,1729636389,0
LTE,268,1,8,130570804,-1,-9.3379,38.7078,1000,5,1,1729179105,1729636389,0
LTE,268,6,48250,421653,-1,-9.3103,38.7104,1000,6,1,1729179225,1729636389,0
LTE,268,6,48250,421418,-1,-9.3068,38.7121,1000,6,1,1729179235,1729636389,0
LTE,268,6,48250,1033515,-1,-9.2986,38.7134,1000,16,1,1729179245,1729636390,0
LTE,268,6,48250,1033514,-1,-9.288,38.7137,1000,11,1,1729179275,1729636390,0
LTE,268,6,48250,476203,-1,-9.2775,38.7154,1000,6,1,1729179305,1729636390,0
LTE,268,6,48250,391210,-1,-9.2548,38.7149,1000,15,1,1729179365,1758753266,0
LTE,268,6,48250,386090,-1,-9.247,38.7202,1000,18,1,1729179385,1758753266,0
LTE,268,6,48250,386089,-1,-9.2402,38.72,1000,15,1,1729179405,1758753267,0
LTE,268,6,48210,383019,-1,-9.2287,38.7163,1000,6,1,1729179445,1729636390,0
LTE,268,6,48210,962859,-1,-9.2158,38.7179,642,26,1,1729179465,1758753267,0
LTE,268,1,2,132680254,-1,-9.1983,38.7233,1000,6,1,1729179525,1729636391,0
LTE,268,1,350,132462634,-1,-9.1474,38.7295,1000,1,1,1729179795,1729179795,0
LTE,268,6,48190,1652265,-1,-9.1469,38.7305,1000,6,1,1729179825,1752433499,0
UMTS,268,1,350,27303701,406,-9.1386,38.7313,1000,1,1,1729218298,1729218298,0
LTE,268,6,48190,293911,-1,-9.1385,38.7312,1000,1,1,1729222328,1729222328,0
LTE,268,1,350,131182655,-1,-9.1351,38.7339,1000,2,1,1729594281,1729636395,0
LTE,268,1,350,132296234,-1,-9.1338,38.7367,1000,23,1,1729594351,1751217784,0
LTE,268,6,48190,265494,-1,-9.1327,38.7367,1000,19,1,1729594451,1757746323,0
LTE,268,6,48190,532758,-1,-9.1265,38.7379,1000,6,1,1729594671,1729636395,0
LTE,268,6,48190,516887,-1,-9.1225,38.7407,1000,3,1,1729594751,1729636395,0
LTE,268,6,48190,516885,-1,-9.1192,38.7415,1000,11,1,1729594761,1729636395,0
LTE,268,1,350,132695593,-1,-9.1209,38.7406,1000,3,1,1729594761,1729636395,0
LTE,268,6,48190,721687,-1,-9.1168,38.7454,1000,11,1,1729594821,1729636395,0
LTE,268,6,48190,957205,-1,-9.1156,38.7481,1000,4,1,1729594891,1729636395,0
LTE,268,1,5,132659755,-1,-9.1092,38.7499,1000,10,1,1729594921,1758114122,0
LTE,268,1,5,131843115,-1,-9.1052,38.7761,500,29,1,1729595291,1758114123,0
LTE,268,1,710,79818804,-1,-8.9943,38.948,1000,14,1,1729596061,1755467886,0
LTE,268,6,48300,2425366,-1,-8.9679,39.0117,1112,26,1,1729596281,1757746490,0
LTE,268,6,48300,2424341,-1,-8.8595,39.0266,8178,16,1,1729596451,1752433510,0
LTE,268,1,710,79782924,-1,-8.9373,39.0685,1000,6,1,1729599201,1729636404,0
LTE,268,1,710,79800874,-1,-8.9831,39.0171,1000,11,1,1729599411,1729636405,0
LTE,268,6,48300,1794601,-1,-8.9872,39.0154,1000,11,1,1729599421,1729636405,0
LTE,268,1,710,79798315,-1,-8.9977,39.0118,1000,23,1,1729599431,1729636405,0
LTE,268,6,48300,1794603,-1,-8.9955,39.0248,1783,21,1,1729599441,1757746491,0
LTE,268,6,48300,1794602,-1,-9.0187,38.9988,2016,28,1,1729599471,1729636406,0
LTE,268,6,48300,1724201,-1,-9.0111,39.0058,1000,11,1,1729599481,1729636405,0
LTE,268,1,710,79808564,-1,-9.0307,38.9942,2434,24,1,1729599481,1729636406,0
LTE,268,1,710,79808524,-1,-9.0173,38.9986,1000,10,1,1729599501,1729636405,0
LTE,268,1,710,79795725,-1,-9.0496,38.9668,4699,18,1,1729599511,1729636406,0
LTE,268,6,48300,1724202,-1,-9.0279,38.9929,1000,16,1,1729599531,1729636406,0
LTE,268,1,710,79795765,-1,-9.0279,38.9929,1000,16,1,1729599531,1729636406,0
LTE,268,6,48300,1724457,-1,-9.0402,38.9881,1000,6,1,1729599571,1729636406,0
LTE,268,6,48300,1724458,-1,-9.0524,38.9828,1189,26,1,1729599581,1729636406,0
LTE,268,1,710,79808565,-1,-9.0554,38.9801,1140,30,1,1729599591,1729636406,0
LTE,268,6,48300,368937,-1,-9.0589,38.9757,1000,11,1,1729599621,1729636406,0
LTE,268,6,48300,1734668,-1,-9.0614,38.9686,1000,6,1,1729599651,1729636406,0
LTE,268,1,710,79375883,-1,-9.0614,38.9686,1000,6,1,1729599651,1729636406,0
LTE,268,6,48300,1793579,-1,-9.0644,38.9544,1449,37,1,1729599661,1729636406,0
LTE,268,1,710,79365683,-1,-9.0627,38.9651,1000,6,1,1729599661,1729636406,0
LTE,268,1,710,79365684,-1,-9.062,38.9584,1000,6,1,1729599681,1729636406,0
LTE,268,1,710,79375923,-1,-9.0658,38.9491,911,26,1,1729599691,1729636406,0
LTE,268,6,48300,426025,-1,-9.067,38.9495,1000,5,1,1729599711,1729636406,0
LTE,268,6,48300,1653771,-1,-9.0694,38.9404,1000,6,1,1729599741,1729636406,0
LTE,268,6,48300,426026,-1,-9.0732,38.9341,1000,16,1,1729599751,1729636406,0
LTE,268,1,710,79375925,-1,-9.0736,38.9324,1000,21,1,1729599751,1729636407,0
LTE,268,6,48300,1653801,-1,-9.0752,38.9253,1000,11,1,1729599781,1729636407,0
LTE,268,1,710,79388683,-1,-9.0757,38.9236,1000,6,1,1729599791,1729636407,0
LTE,268,6,48300,1653803,-1,-9.0741,38.9186,1000,11,1,1729599801,1729636407,0
LTE,268,1,710,79388685,-1,-9.0741,38.9186,1000,11,1,1729599801,1729636407,0
LTE,268,6,48300,428331,-1,-9.0728,38.9121,1000,11,1,1729599821,1729636407,0
LTE,268,1,710,79398925,-1,-9.0728,38.9121,1000,11,1,1729599821,1729636407,0
LTE,268,1,710,79398924,-1,-9.1099,38.9051,3924,24,1,1729599841,1757887024,0
LTE,268,1,3,131377204,-1,-9.1028,38.9005,995,26,1,1729599891,1729636407,0
LTE,268,1,3,131377205,-1,-9.1241,38.8912,1359,50,1,1729599941,1757887025,0
LTE,268,6,48300,941609,-1,-9.1303,38.8816,1000,21,1,1729599981,1729636407,0
